"codi_sc";"cpro";"cmun";"dist";"secc";"t1_1";"codi_edar"
"0801903062";"08";"019";"03";"062";"1870";"DPDL"
"0801903063";"08";"019";"03";"063";"1410";"DPDL"
"0801903064";"08";"019";"03";"064";"1300";"DPDL"
"0801903065";"08";"019";"03";"065";"1515";"DPDL"
"0801903066";"08";"019";"03";"066";"1965";"DPDL"
"0801903067";"08";"019";"03";"067";"1860";"DPDL"
"0801903068";"08";"019";"03";"068";"1450";"DPDL"
"0801903069";"08";"019";"03";"069";"1360";"DPDL"
"0801903070";"08";"019";"03";"070";"1020";"DPDL"
"0801903071";"08";"019";"03";"071";"1310";"DPDL"
"0801903072";"08";"019";"03";"072";"1280";"DPDL"
"0801903073";"08";"019";"03";"073";"1800";"DPDL"
"0801903074";"08";"019";"03";"074";"1855";"DPDL"
"0801903075";"08";"019";"03";"075";"1715";"DPDL"
"0801903076";"08";"019";"03";"076";"775";"DPDL"
"0801903077";"08";"019";"03";"077";"1475";"DPDL"
"0801903078";"08";"019";"03";"078";"1750";"DPDL"
"0801903079";"08";"019";"03";"079";"2230";"DPDL"
"0801903080";"08";"019";"03";"080";"1465";"DPDL"
"0801903081";"08";"019";"03";"081";"1720";"DPDL"
"0801903082";"08";"019";"03";"082";"1680";"DPDL"
"0801903083";"08";"019";"03";"083";"1720";"DPDL"
"0801903084";"08";"019";"03";"084";"1645";"DPDL"
"0801903085";"08";"019";"03";"085";"840";"DPDL"
"0801903086";"08";"019";"03";"086";"1635";"DPDL"
"0801903087";"08";"019";"03";"087";"1520";"DPDL"
"0801903088";"08";"019";"03";"088";"1745";"DPDL"
"0801903089";"08";"019";"03";"089";"1280";"DPDL"
"0801903090";"08";"019";"03";"090";"1560";"DPDL"
"0801903091";"08";"019";"03";"091";"1840";"DPDL"
"0801903092";"08";"019";"03";"092";"1480";"DPDL"
"0801903093";"08";"019";"03";"093";"1605";"DPDL"
"0801903094";"08";"019";"03";"094";"1060";"DPDL"
"0801903095";"08";"019";"03";"095";"1680";"DPDL"
"0801903096";"08";"019";"03";"096";"1875";"DPDL"
"0801903097";"08";"019";"03";"097";"2000";"DPDL"
"0801903098";"08";"019";"03";"098";"1570";"DPDL"
"0801903099";"08";"019";"03";"099";"1300";"DPDL"
"0801903100";"08";"019";"03";"100";"1180";"DPDL"
"0801903101";"08";"019";"03";"101";"1585";"DPDL"
"0801903102";"08";"019";"03";"102";"1290";"DPDL"
"0801903103";"08";"019";"03";"103";"1085";"DPDL"
"0801903104";"08";"019";"03";"104";"1465";"DPDL"
"0801903105";"08";"019";"03";"105";"1065";"DPDL"
"0801903106";"08";"019";"03";"106";"1280";"DPDL"
"0801903107";"08";"019";"03";"107";"1440";"DPDL"
"0801903108";"08";"019";"03";"108";"1445";"DPDL"
"0801903109";"08";"019";"03";"109";"1595";"DPDL"
"0801903110";"08";"019";"03";"110";"1470";"DPDL"
"0801903111";"08";"019";"03";"111";"1290";"DPDL"
"0801903112";"08";"019";"03";"112";"2245";"DPDL"
"0801903113";"08";"019";"03";"113";"1970";"DPDL"
"0801903114";"08";"019";"03";"114";"2140";"DPDL"
"0801904001";"08";"019";"04";"001";"1065";"DPDL"
"0801904002";"08";"019";"04";"002";"2010";"DPDL"
"0801904003";"08";"019";"04";"003";"1175";"DPDL"
"0801904004";"08";"019";"04";"004";"1000";"DPDL"
"0801904005";"08";"019";"04";"005";"1235";"DPDL"
"0801904006";"08";"019";"04";"006";"1265";"DPDL"
"0801904007";"08";"019";"04";"007";"875";"DPDL"
"0801904008";"08";"019";"04";"008";"1175";"DPDL"
"0801904009";"08";"019";"04";"009";"1815";"DPDL"
"0801904010";"08";"019";"04";"010";"1080";"DPDL"
"0801904011";"08";"019";"04";"011";"1500";"DPDL"
"0801904012";"08";"019";"04";"012";"1380";"DPDL"
"0801904013";"08";"019";"04";"013";"1065";"DPDL"
"0801904014";"08";"019";"04";"014";"770";"DPDL"
"0801904015";"08";"019";"04";"015";"2355";"DPDL"
"0801904016";"08";"019";"04";"016";"1125";"DPDL"
"0801904017";"08";"019";"04";"017";"1235";"DPDL"
"0801904018";"08";"019";"04";"018";"1395";"DPDL"
"0801904019";"08";"019";"04";"019";"980";"DPDL"
"0801904020";"08";"019";"04";"020";"1615";"DPDL"
"0801904021";"08";"019";"04";"021";"1460";"DPDL"
"0801904022";"08";"019";"04";"022";"1055";"DPDL"
"0801904023";"08";"019";"04";"023";"980";"DPDL"
"0801904024";"08";"019";"04";"024";"780";"DPDL"
"0801904025";"08";"019";"04";"025";"1310";"DPDL"
"0801904026";"08";"019";"04";"026";"1260";"DPDL"
"0801904027";"08";"019";"04";"027";"1025";"DPDL"
"0801904028";"08";"019";"04";"028";"1275";"DPDL"
"0801904029";"08";"019";"04";"029";"1530";"DPDL"
"0801904030";"08";"019";"04";"030";"1805";"DPDL"
"0801904031";"08";"019";"04";"031";"1400";"DPDL"
"0801904032";"08";"019";"04";"032";"1885";"DPDL"
"0801904033";"08";"019";"04";"033";"1380";"DPDL"
"0801904034";"08";"019";"04";"034";"1625";"DPDL"
"0801904035";"08";"019";"04";"035";"1955";"DPDL"
"0801904036";"08";"019";"04";"036";"1690";"DPDL"
"0801904037";"08";"019";"04";"037";"1930";"DPDL"
"0801904038";"08";"019";"04";"038";"1550";"DPDL"
"0801904039";"08";"019";"04";"039";"1015";"DPDL"
"0801904040";"08";"019";"04";"040";"1450";"DPDL"
"0801904041";"08";"019";"04";"041";"1160";"DPDL"
"0801904042";"08";"019";"04";"042";"1755";"DPDL"
"0801904043";"08";"019";"04";"043";"1830";"DPDL"
"0801904044";"08";"019";"04";"044";"1650";"DPDL"
"0801904045";"08";"019";"04";"045";"1310";"DPDL"
"0801904046";"08";"019";"04";"046";"2375";"DPDL"
"0801904047";"08";"019";"04";"047";"1905";"DPDL"
"0801904048";"08";"019";"04";"048";"2330";"DPDL"
"0801904049";"08";"019";"04";"049";"1150";"DPDL"
"0801904050";"08";"019";"04";"050";"1905";"DPDL"
"0801904051";"08";"019";"04";"051";"1555";"DPDL"
"0801904052";"08";"019";"04";"052";"1870";"DPDL"
"0801904053";"08";"019";"04";"053";"1505";"DPDL"
"0801904054";"08";"019";"04";"054";"1070";"DPDL"
"0801904055";"08";"019";"04";"055";"1430";"DPDL"
"0801904056";"08";"019";"04";"056";"1415";"DPDL"
"0801905001";"08";"019";"05";"001";"1040";NA
"0801905002";"08";"019";"05";"002";"955";"DBSS"
"0801905003";"08";"019";"05";"003";"890";NA
"0801905004";"08";"019";"05";"004";"840";"DPDL"
"0801905005";"08";"019";"05";"005";"955";"DPDL"
"0801905006";"08";"019";"05";"006";"2130";"DPDL"
"0801905007";"08";"019";"05";"007";"1465";"DPDL"
"0801905008";"08";"019";"05";"008";"1325";"DPDL"
"0801905009";"08";"019";"05";"009";"1640";"DPDL"
"0801905010";"08";"019";"05";"010";"1145";"DPDL"
"0801905011";"08";"019";"05";"011";"1305";"DPDL"
"0801905012";"08";"019";"05";"012";"1305";"DPDL"
"0801905013";"08";"019";"05";"013";"2025";"DPDL"
"0801905014";"08";"019";"05";"014";"2000";"DPDL"
"0801905015";"08";"019";"05";"015";"1710";"DPDL"
"0801905016";"08";"019";"05";"016";"2105";"DPDL"
"0801905017";"08";"019";"05";"017";"1650";"DPDL"
"0801905018";"08";"019";"05";"018";"1235";"DPDL"
"0801905019";"08";"019";"05";"019";"1975";"DPDL"
"0801905020";"08";"019";"05";"020";"1430";"DBSS"
"0801905021";"08";"019";"05";"021";"1350";"DBSS"
"0801905022";"08";"019";"05";"022";"1810";"DBSS"
"0801905023";"08";"019";"05";"023";"1115";"DBSS"
"0801905024";"08";"019";"05";"024";"1735";"DBSS"
"0801905025";"08";"019";"05";"025";"1225";"DBSS"
"0801905026";"08";"019";"05";"026";"1275";"DBSS"
"0801905027";"08";"019";"05";"027";"1380";"DBSS"
"0801905028";"08";"019";"05";"028";"1790";"DBSS"
"0801905029";"08";"019";"05";"029";"1515";"DBSS"
"0801905030";"08";"019";"05";"030";"1270";"DBSS"
"0801905031";"08";"019";"05";"031";"1445";"DBSS"
"0801905032";"08";"019";"05";"032";"1690";"DBSS"
"0801905033";"08";"019";"05";"033";"1115";"DBSS"
"0801905034";"08";"019";"05";"034";"1310";"DBSS"
"0801905035";"08";"019";"05";"035";"1030";"DBSS"
"0801905036";"08";"019";"05";"036";"1750";"DBSS"
"0801905037";"08";"019";"05";"037";"1395";"DBSS"
"0801905038";"08";"019";"05";"038";"1490";"DBSS"
"0801905039";"08";"019";"05";"039";"1600";"DBSS"
"0801905040";"08";"019";"05";"040";"1665";"DBSS"
"0801905041";"08";"019";"05";"041";"1905";"DBSS"
"0801905042";"08";"019";"05";"042";"760";"DBSS"
"0801905043";"08";"019";"05";"043";"1390";"DBSS"
"0801905044";"08";"019";"05";"044";"1165";"DBSS"
"0801905045";"08";"019";"05";"045";"1960";"DBSS"
"0801905046";"08";"019";"05";"046";"1150";"DBSS"
"0801905047";"08";"019";"05";"047";"1365";"DBSS"
"0801905048";"08";"019";"05";"048";"1005";"DBSS"
"0801905049";"08";"019";"05";"049";"1185";"DBSS"
"0801905050";"08";"019";"05";"050";"1525";"DBSS"
"0801905051";"08";"019";"05";"051";"1440";"DBSS"
"0801905052";"08";"019";"05";"052";"1220";"DBSS"
"0801905053";"08";"019";"05";"053";"1320";"DBSS"
"0801905054";"08";"019";"05";"054";"640";"DBSS"
"0801905055";"08";"019";"05";"055";"1530";"DBSS"
"0801905056";"08";"019";"05";"056";"1070";"DBSS"
"0801905057";"08";"019";"05";"057";"1225";"DBSS"
"0801905058";"08";"019";"05";"058";"1190";"DBSS"
"0801905059";"08";"019";"05";"059";"1485";"DBSS"
"0801905060";"08";"019";"05";"060";"1320";"DBSS"
"0801905061";"08";"019";"05";"061";"1585";"DBSS"
"0801905062";"08";"019";"05";"062";"1990";"DBSS"
"0801905063";"08";"019";"05";"063";"1745";"DBSS"
"0801905064";"08";"019";"05";"064";"1415";"DBSS"
"0801905065";"08";"019";"05";"065";"1585";"DBSS"
"0801905066";"08";"019";"05";"066";"1235";"DBSS"
"0801905067";"08";"019";"05";"067";"1120";"DBSS"
"0801905068";"08";"019";"05";"068";"1020";"DBSS"
"0801905069";"08";"019";"05";"069";"1600";"DBSS"
"0801905070";"08";"019";"05";"070";"1240";"DBSS"
"0801905071";"08";"019";"05";"071";"1480";"DBSS"
"0801905072";"08";"019";"05";"072";"1530";"DBSS"
"0801905073";"08";"019";"05";"073";"1850";"DBSS"
"0801905074";"08";"019";"05";"074";"1805";"DBSS"
"0801905075";"08";"019";"05";"075";"1435";"DBSS"
"0801905076";"08";"019";"05";"076";"1525";"DBSS"
"0801905077";"08";"019";"05";"077";"1090";"DBSS"
"0801905078";"08";"019";"05";"078";"2310";"DBSS"
"0801905079";"08";"019";"05";"079";"1005";"DBSS"
"0801905080";"08";"019";"05";"080";"1235";"DBSS"
"0801905081";"08";"019";"05";"081";"1560";"DBSS"
"0801905082";"08";"019";"05";"082";"1600";"DBSS"
"0801905083";"08";"019";"05";"083";"1160";"DBSS"
"0801905084";"08";"019";"05";"084";"1585";"DBSS"
"0801905085";"08";"019";"05";"085";"1415";"DBSS"
"0801905086";"08";"019";"05";"086";"1510";"DBSS"
"0801905087";"08";"019";"05";"087";"1345";"DBSS"
"0801905088";"08";"019";"05";"088";"2045";"DBSS"
"0801905089";"08";"019";"05";"089";"1755";"DBSS"
"0801905090";"08";"019";"05";"090";"2040";"DBSS"
"0801905091";"08";"019";"05";"091";"1500";"DBSS"
"0801905092";"08";"019";"05";"092";"1520";"DBSS"
"0801905093";"08";"019";"05";"093";"980";"DBSS"
"0801905094";"08";"019";"05";"094";"2770";"DBSS"
"0801905095";"08";"019";"05";"095";"1700";"DBSS"
"0801905096";"08";"019";"05";"096";"1370";"DBSS"
"0801905097";"08";"019";"05";"097";"1585";"DBSS"
"0801905098";"08";"019";"05";"098";"1660";"DBSS"
"0801906001";"08";"019";"06";"001";"940";"DBSS"
"0801906002";"08";"019";"06";"002";"1570";"DBSS"
"0801906003";"08";"019";"06";"003";"1540";"DBSS"
"0801906004";"08";"019";"06";"004";"1150";"DBSS"
"0801906005";"08";"019";"06";"005";"1230";NA
"0801906006";"08";"019";"06";"006";"1165";"DBSS"
"0801906007";"08";"019";"06";"007";"2290";"DBSS"
"0801906008";"08";"019";"06";"008";"1855";"DBSS"
"0801906009";"08";"019";"06";"009";"1270";"DBSS"
"0801906010";"08";"019";"06";"010";"990";"DBSS"
"0801906011";"08";"019";"06";"011";"1465";"DBSS"
"0801906012";"08";"019";"06";"012";"1140";"DBSS"
"0801906013";"08";"019";"06";"013";"1755";"DBSS"
"0801906014";"08";"019";"06";"014";"1690";"DBSS"
"0801906015";"08";"019";"06";"015";"1255";"DBSS"
"0801906016";"08";"019";"06";"016";"1575";"DBSS"
"0801906017";"08";"019";"06";"017";"1425";"DBSS"
"0801906018";"08";"019";"06";"018";"1355";"DBSS"
"0801906019";"08";"019";"06";"019";"1210";"DBSS"
"0801906020";"08";"019";"06";"020";"1065";"DBSS"
"0801906021";"08";"019";"06";"021";"905";"DBSS"
"0801906022";"08";"019";"06";"022";"1025";"DBSS"
"0801906023";"08";"019";"06";"023";"1460";"DBSS"
"0801906024";"08";"019";"06";"024";"1490";"DBSS"
"0801906025";"08";"019";"06";"025";"1215";"DBSS"
"0801906026";"08";"019";"06";"026";"965";"DBSS"
"0801906027";"08";"019";"06";"027";"1210";"DBSS"
"0801906028";"08";"019";"06";"028";"1235";"DBSS"
"0801906029";"08";"019";"06";"029";"1365";"DBSS"
"0801906030";"08";"019";"06";"030";"1215";"DBSS"
"0801906031";"08";"019";"06";"031";"1075";"DBSS"
"0801906032";"08";"019";"06";"032";"1035";"DBSS"
"0801906033";"08";"019";"06";"033";"1465";"DBSS"
"0801906034";"08";"019";"06";"034";"1275";"DBSS"
"0801906035";"08";"019";"06";"035";"905";"DBSS"
"0801906036";"08";"019";"06";"036";"1205";"DBSS"
"0801906037";"08";"019";"06";"037";"1150";"DBSS"
"0801906038";"08";"019";"06";"038";"1795";"DBSS"
"0801906039";"08";"019";"06";"039";"1380";"DBSS"
"0801906040";"08";"019";"06";"040";"1460";"DBSS"
"0801906041";"08";"019";"06";"041";"1570";"DBSS"
"0801906042";"08";"019";"06";"042";"1495";"DBSS"
"0801906043";"08";"019";"06";"043";"1295";"DBSS"
"0801906044";"08";"019";"06";"044";"1735";"DBSS"
"0801906045";"08";"019";"06";"045";"1290";"DBSS"
"0801906046";"08";"019";"06";"046";"1115";"DBSS"
"0801906047";"08";"019";"06";"047";"965";"DBSS"
"0801906048";"08";"019";"06";"048";"1180";"DBSS"
"0801906049";"08";"019";"06";"049";"1180";"DBSS"
"0801906050";"08";"019";"06";"050";"1305";"DBSS"
"0801906051";"08";"019";"06";"051";"1015";"DBSS"
"0801906052";"08";"019";"06";"052";"1595";"DBSS"
"0801906053";"08";"019";"06";"053";"1165";"DBSS"
"0801906054";"08";"019";"06";"054";"1880";"DBSS"
"0801906055";"08";"019";"06";"055";"1150";"DBSS"
"0801906056";"08";"019";"06";"056";"1600";"DBSS"
"0801906057";"08";"019";"06";"057";"1385";"DBSS"
"0801906058";"08";"019";"06";"058";"1625";"DBSS"
"0801906059";"08";"019";"06";"059";"1760";"DBSS"
"0801906060";"08";"019";"06";"060";"2080";"DBSS"
"0801906061";"08";"019";"06";"061";"1530";"DBSS"
"0801906062";"08";"019";"06";"062";"1300";"DBSS"
"0801906063";"08";"019";"06";"063";"1785";"DBSS"
"0801906064";"08";"019";"06";"064";"1910";"DBSS"
"0801906065";"08";"019";"06";"065";"1205";"DBSS"
"0801906066";"08";"019";"06";"066";"690";"DBSS"
"0801906067";"08";"019";"06";"067";"1595";"DBSS"
"0801906068";"08";"019";"06";"068";"1380";"DBSS"
"0801906069";"08";"019";"06";"069";"1020";"DBSS"
"0801906070";"08";"019";"06";"070";"1705";"DBSS"
"0801906071";"08";"019";"06";"071";"990";"DBSS"
"0801906072";"08";"019";"06";"072";"1735";"DBSS"
"0801906073";"08";"019";"06";"073";"1215";"DBSS"
"0801906074";"08";"019";"06";"074";"1345";"DBSS"
"0801906075";"08";"019";"06";"075";"985";"DBSS"
"0801906076";"08";"019";"06";"076";"1205";"DBSS"
"0801906077";"08";"019";"06";"077";"1590";"DBSS"
"0801906078";"08";"019";"06";"078";"1170";"DBSS"
"0801906079";"08";"019";"06";"079";"1185";"DBSS"
"0801906080";"08";"019";"06";"080";"1230";"DBSS"
"0801906081";"08";"019";"06";"081";"1105";"DBSS"
"0801906082";"08";"019";"06";"082";"1770";"DBSS"
"0801906083";"08";"019";"06";"083";"1805";"DBSS"
"0801906084";"08";"019";"06";"084";"1850";"DBSS"
"0801906085";"08";"019";"06";"085";"1410";"DBSS"
"0801906086";"08";"019";"06";"086";"825";"DBSS"
"0801906087";"08";"019";"06";"087";"2585";"DBSS"
"0801906088";"08";"019";"06";"088";"1130";"DBSS"
"0801907001";"08";"019";"07";"001";"1310";"DBSS"
"0801907002";"08";"019";"07";"002";"1120";"DBSS"
"0801907003";"08";"019";"07";"003";"1445";"DBSS"
"0801907004";"08";"019";"07";"004";"1480";"DBSS"
"0801907005";"08";"019";"07";"005";"1710";"DBSS"
"0801907006";"08";"019";"07";"006";"845";"DBSS"
"0801907007";"08";"019";"07";"007";"1330";"DBSS"
"0801907008";"08";"019";"07";"008";"1340";"DBSS"
"0801907009";"08";"019";"07";"009";"1535";"DBSS"
"0801907010";"08";"019";"07";"010";"1295";"DBSS"
"0801907011";"08";"019";"07";"011";"1715";"DBSS"
"0801907012";"08";"019";"07";"012";"1735";"DBSS"
"0801907013";"08";"019";"07";"013";"1210";"DBSS"
"0801907014";"08";"019";"07";"014";"730";"DBSS"
"0801907015";"08";"019";"07";"015";"1650";"DBSS"
"0801907016";"08";"019";"07";"016";"1750";"DBSS"
"0801907017";"08";"019";"07";"017";"1965";"DBSS"
"0801907018";"08";"019";"07";"018";"1475";"DBSS"
"0801907019";"08";"019";"07";"019";"1585";"DBSS"
"0801907020";"08";"019";"07";"020";"1555";"DBSS"
"0801907021";"08";"019";"07";"021";"990";"DBSS"
"0801907022";"08";"019";"07";"022";"1160";"DBSS"
"0801907023";"08";"019";"07";"023";"1190";"DBSS"
"0801907024";"08";"019";"07";"024";"1780";"DBSS"
"0801907025";"08";"019";"07";"025";"1375";"DBSS"
"0801907026";"08";"019";"07";"026";"980";"DBSS"
"0801907027";"08";"019";"07";"027";"1490";"DBSS"
"0801907028";"08";"019";"07";"028";"1835";"DBSS"
"0801907029";"08";"019";"07";"029";"1275";"DBSS"
"0801907030";"08";"019";"07";"030";"1305";"DBSS"
"0801907031";"08";"019";"07";"031";"1455";"DBSS"
"0801907032";"08";"019";"07";"032";"1205";"DBSS"
"0801907033";"08";"019";"07";"033";"1495";"DBSS"
"0801907034";"08";"019";"07";"034";"1810";"DBSS"
"0801907035";"08";"019";"07";"035";"1595";"DBSS"
"0801907036";"08";"019";"07";"036";"1160";"DBSS"
"0801907037";"08";"019";"07";"037";"1290";"DBSS"
"0801907038";"08";"019";"07";"038";"1510";"DBSS"
"0801907039";"08";"019";"07";"039";"1710";"DBSS"
"0801907040";"08";"019";"07";"040";"1590";"DBSS"
"0801907041";"08";"019";"07";"041";"1210";"DBSS"
"0801907042";"08";"019";"07";"042";"1600";"DBSS"
"0801907043";"08";"019";"07";"043";"1315";"DBSS"
"0801907044";"08";"019";"07";"044";"1480";"DBSS"
"0801907045";"08";"019";"07";"045";"1750";"DBSS"
"0801907046";"08";"019";"07";"046";"1125";"DBSS"
"0801907047";"08";"019";"07";"047";"1300";"DBSS"
"0801907048";"08";"019";"07";"048";"1320";"DBSS"
"0801907049";"08";"019";"07";"049";"1320";"DBSS"
"0801907050";"08";"019";"07";"050";"840";"DBSS"
"0801907051";"08";"019";"07";"051";"1825";"DBSS"
"0801907052";"08";"019";"07";"052";"1405";"DBSS"
"0801907053";"08";"019";"07";"053";"1295";"DBSS"
"0801907054";"08";"019";"07";"054";"1225";"DBSS"
"0801907055";"08";"019";"07";"055";"1255";"DBSS"
"0801907056";"08";"019";"07";"056";"1065";"DBSS"
"0801907057";"08";"019";"07";"057";"1775";"DBSS"
"0801907058";"08";"019";"07";"058";"1320";"DBSS"
"0801907059";"08";"019";"07";"059";"1030";"DBSS"
"0801907060";"08";"019";"07";"060";"1265";"DBSS"
"0801907061";"08";"019";"07";"061";"1095";"DBSS"
"0801907062";"08";"019";"07";"062";"1615";"DBSS"
"0801907063";"08";"019";"07";"063";"1475";"DBSS"
"0801907064";"08";"019";"07";"064";"1635";"DBSS"
"0801907065";"08";"019";"07";"065";"1665";"DBSS"
"0801907066";"08";"019";"07";"066";"1000";"DBSS"
"0801907067";"08";"019";"07";"067";"1465";"DBSS"
"0801907068";"08";"019";"07";"068";"905";"DBSS"
"0801907069";"08";"019";"07";"069";"1615";"DBSS"
"0801907070";"08";"019";"07";"070";"985";"DBSS"
"0801907071";"08";"019";"07";"071";"1530";"DBSS"
"0801907072";"08";"019";"07";"072";"1275";"DBSS"
"0801907073";"08";"019";"07";"073";"1230";"DBSS"
"0801907074";"08";"019";"07";"074";"1755";"DBSS"
"0801907075";"08";"019";"07";"075";"1205";"DBSS"
"0801907076";"08";"019";"07";"076";"1205";"DBSS"
"0801907077";"08";"019";"07";"077";"1290";"DBSS"
"0801907078";"08";"019";"07";"078";"1525";"DBSS"
"0801907079";"08";"019";"07";"079";"1490";"DBSS"
"0801907080";"08";"019";"07";"080";"1950";"DBSS"
"0801907081";"08";"019";"07";"081";"2200";"DBSS"
"0801907082";"08";"019";"07";"082";"1330";"DBSS"
"0801907083";"08";"019";"07";"083";"1765";"DBSS"
"0801907084";"08";"019";"07";"084";"1585";"DBSS"
"0801907085";"08";"019";"07";"085";"1335";"DBSS"
"0801907086";"08";"019";"07";"086";"1315";"DBSS"
"0801907087";"08";"019";"07";"087";"1790";"DBSS"
"0801907088";"08";"019";"07";"088";"1020";"DBSS"
"0801907089";"08";"019";"07";"089";"1075";"DBSS"
"0801907090";"08";"019";"07";"090";"1670";"DBSS"
"0801907091";"08";"019";"07";"091";"995";"DBSS"
"0801907092";"08";"019";"07";"092";"1470";"DBSS"
"0801907093";"08";"019";"07";"093";"1210";"DBSS"
"0801907094";"08";"019";"07";"094";"1345";"DBSS"
"0801907095";"08";"019";"07";"095";"1530";"DBSS"
"0801907096";"08";"019";"07";"096";"1085";"DBSS"
"0801907097";"08";"019";"07";"097";"725";"DBSS"
"0801907098";"08";"019";"07";"098";"1615";"DBSS"
"0801907099";"08";"019";"07";"099";"1110";"DBSS"
"0801907100";"08";"019";"07";"100";"1220";"DBSS"
"0801907101";"08";"019";"07";"101";"1240";"DBSS"
"0801907102";"08";"019";"07";"102";"640";"DBSS"
"0801907103";"08";"019";"07";"103";"1235";"DBSS"
"0801907104";"08";"019";"07";"104";"1870";"DBSS"
"0801907105";"08";"019";"07";"105";"1170";"DBSS"
"0801907106";"08";"019";"07";"106";"1285";"DBSS"
"0801907107";"08";"019";"07";"107";"1215";"DBSS"
"0801907108";"08";"019";"07";"108";"1255";"DBSS"
"0801907109";"08";"019";"07";"109";"1405";"DBSS"
"0801907110";"08";"019";"07";"110";"820";"DBSS"
"0801907111";"08";"019";"07";"111";"800";"DBSS"
"0801907112";"08";"019";"07";"112";"1210";"DBSS"
"0801907113";"08";"019";"07";"113";"1225";"DBSS"
"0801907114";"08";"019";"07";"114";"1310";"DBSS"
"0801907115";"08";"019";"07";"115";"1035";"DBSS"
"0801907116";"08";"019";"07";"116";"1970";"DBSS"
"0801907117";"08";"019";"07";"117";"1250";"DBSS"
"0801907118";"08";"019";"07";"118";"1270";"DBSS"
"0801907119";"08";"019";"07";"119";"1370";"DBSS"
"0801907120";"08";"019";"07";"120";"1425";"DBSS"
"0801907121";"08";"019";"07";"121";"955";"DBSS"
"0801907122";"08";"019";"07";"122";"1200";"DBSS"
"0801907123";"08";"019";"07";"123";"1415";"DBSS"
"0801908001";"08";"019";"08";"001";"1280";"DBSS"
"0801908002";"08";"019";"08";"002";"1375";"DBSS"
"0801908003";"08";"019";"08";"003";"1535";"DBSS"
"0801908004";"08";"019";"08";"004";"1475";"DBSS"
"0801908005";"08";"019";"08";"005";"1310";"DBSS"
"0801908006";"08";"019";"08";"006";"2040";"DBSS"
"0801908007";"08";"019";"08";"007";"1085";"DBSS"
"0801908008";"08";"019";"08";"008";"1850";"DBSS"
"0801908009";"08";"019";"08";"009";"1520";"DBSS"
"0801908010";"08";"019";"08";"010";"910";"DBSS"
"0801908011";"08";"019";"08";"011";"975";"DBSS"
"0801908012";"08";"019";"08";"012";"1625";"DBSS"
"0801908013";"08";"019";"08";"013";"1190";"DBSS"
"0801908014";"08";"019";"08";"014";"1180";"DBSS"
"0801908015";"08";"019";"08";"015";"1185";"DBSS"
"0801908016";"08";"019";"08";"016";"1520";"DBSS"
